sample_names[1]	Phylum	Class	Order	Family	Genus	Species	SUM
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoprotei_unclassified	Thermoprotei_unclassified	Thermoprotei_unclassified		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacteria_unclassified	Campylobacteria_unclassified	Campylobacteria_unclassified		10
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Caminibacter		2399
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautilia		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautiliaceae_unclassified		193
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified		46005
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobaceae_unclassified		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus		4
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified		3345
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus		693678
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcaceae_unclassified		7
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanotorris		626
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcales_unclassified	Methanococcales_unclassified		8486
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Palaeococcus		4
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus		73
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcaceae_unclassified		2579
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		13093
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Hydrothermae	Hydrothermae_cl	Hydrothermae_or	Hydrothermae_fa	Hydrothermae_ge		2
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Nanoarchaeaeota	Nanoarchaeia	Nanoarchaeales	Nanoarchaeaceae	Nanoarchaeum		2
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Phreatobacter		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria_ge		23
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium		2
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae_unclassified		3
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	uncultured		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Caldimicrobium		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderiaceae_unclassified		8
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Janthinobacterium		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Undibacterium		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonadaceae_unclassified		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		4
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	Salinisphaera		2
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas		1
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified		13
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Thermosulfidibacteraeota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacteraceae	Thermosulfidibacter		3
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogae_unclassified	Thermotogae_unclassified	Thermotogae_unclassified		24
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga		31
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotogaceae_unclassified		10
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Thermotogales_unclassified	Thermotogales_unclassified		31
LVWS2_TP1_13H_CCTTCA_L007_trim_paired_merged_rRNA.nr_v132	uncultured	uncultured_cl	uncultured_or	uncultured_fa	uncultured_ge		1
