sample_names[1]	Phylum	Class	Order	Family	Genus	Species	SUM
FS906_80_TP1_12H_GGATGT_L005_trim_paired_merged_rRNA.nr_v132	Thermosulfidibacteraeota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacteraceae	Thermosulfidibacter		14
FS906_80_TP1_12H_GGATGT_L005_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogae_unclassified	Thermotogae_unclassified	Thermotogae_unclassified		33
FS906_80_TP1_12H_GGATGT_L005_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho		5
FS906_80_TP1_12H_GGATGT_L005_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga		3
FS906_80_TP1_12H_GGATGT_L005_trim_paired_merged_rRNA.nr_v132	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae_ge		29
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacteriaceae_unclassified		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium		2
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacteriaceae_unclassified		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified		1126
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquifex		32
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquificaceae_unclassified		138
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificales_unclassified	Aquificales_unclassified		12
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified		110652
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Balnearium		1539
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacteriaceae_unclassified		2263507
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium		945946
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio		185374
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified		4672
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified		319610
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Weeksellaceae_unclassified		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17_ge		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Ignavibacteria	Ignavibacteria_unclassified	Ignavibacteria_unclassified	Ignavibacteria_unclassified		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Crenarchaeota_unclassified	Crenarchaeota_unclassified	Crenarchaeota_unclassified	Crenarchaeota_unclassified		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Desulfurococcales	Acidilobaceae	Aeropyrum		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Desulfurococcaceae_unclassified		3
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcales_unclassified	Desulfurococcales_unclassified		64
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Desulfurococcales	Ignisphaeraceae	Ignisphaera		6
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrodictium		94
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoproteales	Thermofilaceae	Thermofilum		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Thermoproteaceae_unclassified		24
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Thermoproteus		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta		11
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteales_unclassified	Thermoproteales_unclassified		2
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoprotei_unclassified	Thermoprotei_unclassified	Thermoprotei_unclassified		28
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter		5
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacterales_unclassified	Campylobacterales_unclassified		392
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Nitratiruptoraceae	Hydrogenimonas		278
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Nitratiruptoraceae	Nitratiruptor		6
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Nitratiruptoraceae	Nitratiruptoraceae_unclassified		171
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	P6-b51	P6-b51_ge		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurovaceae	Nitratifractor		16
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovaceae_unclassified		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas		1385
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Thiovulaceae	Thiovulaceae_unclassified		10
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacteria_unclassified	Campylobacteria_unclassified	Campylobacteria_unclassified		212
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Caminibacter		13755
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Lebetimonas		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautilia		3
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautiliaceae_unclassified		1273
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Thioreductor		1033
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	uncultured		6
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified		4
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified		91371
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobaceae_unclassified		33
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus		89
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus		2
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified		8590
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriales_unclassified	Methanobacteriales_unclassified		2
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus		1375381
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcaceae_unclassified		17814
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus		2
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus		122
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanotorris		50301
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcales_unclassified	Methanococcales_unclassified		18604
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus		109
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Palaeococcus		2
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcaceae_unclassified		10
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		33
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Firmicutes	Bacilli	Bacillales	Family_XII	Exiguobacterium		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	Clostridiales_unclassified		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified		7
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Korarchaeota	Korarchaeia	Korarchaeales	Korarchaeaceae	Candidatus_Korarchaeum		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Nanoarchaeaeota	Nanoarchaeia	Nanoarchaeales	Nanoarchaeaceae	Nanoarchaeum		17
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Nanoarchaeaeota	Nanoarchaeia	Nanoarchaeales	Nanoarchaeales_unclassified	Nanoarchaeales_unclassified		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Patescibacteria_unclassified	Patescibacteria_unclassified	Patescibacteria_unclassified	Patescibacteria_unclassified		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Phragmoplastophyta	Embryophyta	Liliopsida	Poales_fa	Poales_fa_unclassified		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium		2
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified		3
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfofervidales	Desulfofervidaceae	Candidatus_Desulfofervidus		4
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Caldimicrobium		19
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfatator		8
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacteriaceae_unclassified		50
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium		12
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermosulfurimonas		2
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	uncultured		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter		14
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderiaceae_unclassified		2
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus		2
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Polynucleobacter		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified		8
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster		4
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Thermosulfidibacteraeota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacteraceae	Thermosulfidibacter		18
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogae_unclassified	Thermotogae_unclassified	Thermotogae_unclassified		5
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacteriaceae_unclassified		2
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho		6
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga		4
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotogaceae_unclassified		1
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Thermotogales_unclassified	Thermotogales_unclassified		17
FS906_80_TP1_12L_TTCGCT_L005_trim_paired_merged_rRNA.nr_v132	uncultured	uncultured_cl	uncultured_or	uncultured_fa	uncultured_ge		2
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified		114
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquifex		8
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquificaceae_unclassified		18
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificales_unclassified	Aquificales_unclassified		2
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified		117713
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Balnearium		1451
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacteriaceae_unclassified		2272425
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium		813154
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio		365792
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified		1348
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Arthropoda	Maxillopoda	Cyclopoida	Cyclopoida_fa	Cyclopoida_ge		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified		339573
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Pseudarcicella		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriales_unclassified	Sphingobacteriales_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Desulfurococcaceae_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcales_unclassified	Desulfurococcales_unclassified		5
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrodictium		2
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Thermoproteaceae_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoprotei_unclassified	Thermoprotei_unclassified	Thermoprotei_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacterales_unclassified	Campylobacterales_unclassified		19
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Nitratiruptoraceae	Hydrogenimonas		2
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovaceae_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas		89
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Thiovulaceae	Thiovulaceae_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacteria_unclassified	Campylobacteria_unclassified	Campylobacteria_unclassified		71
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Caminibacter		1198
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautilia		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautiliaceae_unclassified		127
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Thioreductor		570
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified		1
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified		136092
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobaceae_unclassified		5
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus		9
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified		384
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriales_unclassified	Methanobacteriales_unclassified		3
FS906_80_TP1_13H_AAGGGA_L006_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanothermaceae	Methanothermus		9
