sample_names[1]	Phylum	Class	Order	Family	Genus	Species	SUM
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautiliaceae_ge		503
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautiliaceae_unclassified		419263
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Thioreductor		335
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	uncultured		41525
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified		1461
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified		689942
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified		3
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus		115
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcaceae_unclassified		28
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus		79
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus		110
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanotorris		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcales_unclassified	Methanococcales_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus		4
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_17		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Psychrilyobacter		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Lentisphaerae	Lentisphaerae_unclassified	Lentisphaerae_unclassified	Lentisphaerae_unclassified	Lentisphaerae_unclassified		5
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Lentisphaerae	Lentisphaeria	Victivallales	BD2-3	BD2-3_ge		3
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Lentisphaerae	Lentisphaeria	Victivallales	Victivallales_unclassified	Victivallales_unclassified		2
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Lentisphaerae	Oligosphaeria	P.palmC41	P.palmC41_fa	P.palmC41_ge		5
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Omnitrophicaeota	Omnitrophicaeota_cl	Omnitrophicaeota_or	Omnitrophicaeota_fa	Omnitrophicaeota_ge		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Patescibacteria	ABY1	Candidatus_Komeilibacteria	Candidatus_Komeilibacteria_fa	Candidatus_Komeilibacteria_ge		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Gracilibacteria	JGI_0000069-P22	JGI_0000069-P22_fa	JGI_0000069-P22_ge		10
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Parcubacteria	Candidatus_Nomurabacteria	Candidatus_Nomurabacteria_fa	Candidatus_Nomurabacteria_ge		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Parcubacteria	Candidatus_Zambryskibacteria	Candidatus_Zambryskibacteria_fa	Candidatus_Zambryskibacteria_ge		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	PAUC34f	PAUC34f_cl	PAUC34f_or	PAUC34f_fa	PAUC34f_ge		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Phragmoplastophyta	Embryophyta	Embryophyta_unclassified	Embryophyta_unclassified	Embryophyta_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified	MSBL9_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified		2
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	uncultured		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_ge		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae_unclassified		3
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Thalassobaculales_unclassified	Thalassobaculales_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified		89
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfatiglans		9
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae_unclassified		42
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium		2
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfoconvexum		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacterales_unclassified	Desulfobacterales_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Candidatus_Electrothrix		3
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbaceae_unclassified		36
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus		53
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa		2
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfofervidales	Desulfofervidaceae	Candidatus_Desulfofervidus		2
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfohalobiaceae_unclassified		175
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfonatronospira		2
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfonauticus		38
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfothermus		29
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfovermiculus		16
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio		11
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrionaceae_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionales_unclassified	Desulfovibrionales_unclassified		181
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_fa	SAR324_clade(Marine_group_B)_ge		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile		3
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Caldimicrobium		2
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfatator		4
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacteriaceae_unclassified		7
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Beggiatoales	Beggiatoaceae	Beggiatoaceae_unclassified		4
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Beggiatoales	Beggiatoaceae	Candidatus_Marithrix		4
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Beggiatoales	Beggiatoaceae	Candidatus_Parabeggiatoa		3
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia		2
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderiaceae_unclassified		4
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Polynucleobacter		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Variovorax		2
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacteriaceae_unclassified		28
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified		374
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax		5
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Saccharospirillaceae_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Thalassolituus		23
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster		4
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	Thioglobaceae_unclassified		5
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrionaceae_unclassified		6
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonadaceae_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified		353
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta		7
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaetaceae_unclassified		6
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Tenericutes	Mollicutes	Izimaplasmatales	Izimaplasmataceae	Izimaplasmataceae_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Tenericutes	Mollicutes	Izimaplasmatales	Izimaplasmatales_unclassified	Izimaplasmatales_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Tenericutes	Mollicutes	Mollicutes_unclassified	Mollicutes_unclassified	Mollicutes_unclassified		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae_ge		1
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Mesoaciditogales	Mesoaciditogaceae	uncultured		10
LVWS4_55_TP1_13H_GGACCC_L004_trim_paired_merged_rRNA.nr_v132	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4_marine_group	Arctic97B-4_marine_group_fa	Arctic97B-4_marine_group_ge		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified		4
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacteriaceae_unclassified		33
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium		15
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified		6
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Ascomycota	Ascomycota_unclassified	Ascomycota_unclassified	Ascomycota_unclassified	Ascomycota_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified		156364
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_unclassified		221
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesoflavibacter		35
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesonia		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda		14
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Vitellibacter		14
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified	Chlamydiales_unclassified		26
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus_Rhabdochlamydia		4
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	Ga0074140		9
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	Simkaniaceae_unclassified		84
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Chloroflexi	Anaerolineae	Anaerolineae_unclassified	Anaerolineae_unclassified	Anaerolineae_unclassified		6
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	uncultured		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Chloroflexi	Anaerolineae	SJA-15	SJA-15_fa	SJA-15_ge		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrodictium		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoprotei_unclassified	Thermoprotei_unclassified	Thermoprotei_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Cyanobiaceae_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter		473
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacterales_Incertae_Sedis	Thiofractor		5
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacterales_unclassified	Campylobacterales_unclassified		229
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Nitratiruptoraceae	Hydrogenimonas		87
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Nitratiruptoraceae	Nitratiruptor		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Nitratiruptoraceae	Nitratiruptoraceae_unclassified		151
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum		34
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurovaceae	Nitratifractor		22
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovaceae_unclassified		62
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum		44
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas		25
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacteria_unclassified	Campylobacteria_unclassified	Campylobacteria_unclassified		53987
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Caminibacter		5453106
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Lebetimonas		797
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautilia		77
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautiliaceae_ge		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautiliaceae_unclassified		2273228
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Thioreductor		95
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	uncultured		120
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified		5540
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euglenozoa	Kinetoplastea	Metakinetoplastina	Eubodonida	Bodo		32
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euglenozoa	Kinetoplastea	Metakinetoplastina	Metakinetoplastina_unclassified	Metakinetoplastina_unclassified		163
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euglenozoa	Kinetoplastea	Metakinetoplastina	Trypanosomatida	Trypanosoma		8
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euglenozoa	Kinetoplastea	Metakinetoplastina	Trypanosomatida	Trypanosomatida_unclassified		13
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified		455701
