sample_names[1]	Phylum	Class	Order	Family	Genus	Species	SUM
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus		29
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified		1558
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonaceae	Milano-WF1B-03		1
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		394
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		2
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_fa	SAR86_clade_ge		25
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster		1011
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	Thioglobaceae_unclassified		364
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	V38		1
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Cocleimonas		1
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiotrichaceae_unclassified		1
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified		529
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Rotifera	Monogononta	Ploimida	Ploimida_fa	Ploimida_ge		2
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta		1
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaetaceae_unclassified		1
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmatales_Incertae_Sedis	Candidatus_Hepatoplasma		5
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Tenericutes	Mollicutes	Mollicutes_unclassified	Mollicutes_unclassified	Mollicutes_unclassified		6
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus		1
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae_ge		1685
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae_unclassified		30
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Thaumarchaeota	Nitrososphaeria	Nitrososphaeria_unclassified	Nitrososphaeria_unclassified	Nitrososphaeria_unclassified		1
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Mesoaciditogales	Mesoaciditogaceae	uncultured		2
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Marinitoga		1
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga		1
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Tunicata	Thaliacea	Salpida	Salpida_fa	Salpida_ge		939
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Tunicata	Thaliacea	Thaliacea_unclassified	Thaliacea_unclassified	Thaliacea_unclassified		1
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Tunicata	Tunicata_unclassified	Tunicata_unclassified	Tunicata_unclassified	Tunicata_unclassified		3
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4_marine_group	Arctic97B-4_marine_group_fa	Arctic97B-4_marine_group_ge		488
FS907_cDNA_S15_trim_paired_merged_rRNA.nr_v132	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiae_unclassified	Verrucomicrobiae_unclassified	Verrucomicrobiae_unclassified		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Acidobacteria	c5LKS83	c5LKS83_or	c5LKS83_fa	c5LKS83_ge		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Acidimicrobiia	Acidimicrobiia_unclassified	Acidimicrobiia_unclassified	Acidimicrobiia_unclassified		12
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Microtrichaceae_unclassified		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group		151
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichales_unclassified	Microtrichales_unclassified		4
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified		2055
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacteriaceae_ge		32
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacteriaceae_unclassified		4001
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium		203
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1		6226
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriales_unclassified	Corynebacteriales_unclassified		559
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia		32
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardiaceae_unclassified		21
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Dermabacter		199
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Dermabacteraceae_unclassified		67
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia		20
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified	Micrococcales_unclassified		3
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacteriaceae_unclassified		23
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Tessaracoccus		48
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified		17
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Annelida	Annelida_unclassified	Annelida_unclassified	Annelida_unclassified	Annelida_unclassified		97
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Annelida	Polychaeta	Polychaeta_unclassified	Polychaeta_unclassified	Polychaeta_unclassified		5823
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Annelida	Polychaeta	Sabellida	Sabellida_fa	Sabellida_ge		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Annelida	Polychaeta	Terebellida	Terebellida_fa	Terebellida_ge		18710
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified		1567
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquifex		1156
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquificaceae_unclassified		2518
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificales_unclassified	Aquificales_unclassified		1750
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified		1173
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Balnearium		4
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacteriaceae_unclassified		3155
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium		586
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Aquificae	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio		1159
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified		507
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Arthropoda	Maxillopoda	Calanoida	Calanoida_fa	Calanoida_ge		19
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Arthropoda	Maxillopoda	Maxillopoda_unclassified	Maxillopoda_unclassified	Maxillopoda_unclassified		4
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Ascomycota	Ascomycota_unclassified	Ascomycota_unclassified	Ascomycota_unclassified	Ascomycota_unclassified		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_unclassified	Hypocreales_unclassified		59
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Ascomycota	Sordariomycetes	Sordariomycetes_unclassified	Sordariomycetes_unclassified	Sordariomycetes_unclassified		3
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Asgardaeota	Odinarchaeia	Odinarchaeia_or	Odinarchaeia_fa	Odinarchaeia_ge		6
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified		9284
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified		3
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	Bacteroidales_unclassified		11
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Bacteroidetes_VC2.1_Bac22	Bacteroidetes_VC2.1_Bac22_fa	Bacteroidetes_VC2.1_Bac22_ge		32
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Bacteroidia_unclassified	Bacteroidia_unclassified	Bacteroidia_unclassified		175
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagales_unclassified	Chitinophagales_unclassified		15
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_unclassified		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Cytophagales	Cytophagales_unclassified	Cytophagales_unclassified		21
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NS10_marine_group		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	uncultured		15
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriales_unclassified	Flavobacteriales_unclassified		2
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7_marine_group	NS7_marine_group_ge		70
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium		101
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17_ge		54
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriales_unclassified	Sphingobacteriales_unclassified		2
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Ignavibacteria	Ignavibacteria_unclassified	Ignavibacteria_unclassified	Ignavibacteria_unclassified		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7		77
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Bacteroidetes	Ignavibacteria	OPB56	OPB56_fa	OPB56_ge		14
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Basidiomycota	Agaricomycetes	Agaricomycetes_unclassified	Agaricomycetes_unclassified	Agaricomycetes_unclassified		10
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Basidiomycota	Agaricomycetes	Polyporales	Polyporales_unclassified	Polyporales_unclassified		59
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Chloroflexi	Anaerolineae	Anaerolineae_unclassified	Anaerolineae_unclassified	Anaerolineae_unclassified		152
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolineaceae_unclassified		59
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Thermomarinilinea		124
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Chloroflexi	Anaerolineae	SJA-15	SJA-15_fa	SJA-15_ge		61
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified		4
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured		85
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified		18
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade_fa	SAR202_clade_ge		463
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Ciliophora	Intramacronucleata	Conthreep	Conthreep_unclassified	Conthreep_unclassified		27
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Ciliophora	Intramacronucleata	Conthreep	Oligohymenophorea	Homalogastra		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Ciliophora	Intramacronucleata	Conthreep	Oligohymenophorea	Oligohymenophorea_unclassified		123
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Ciliophora	Intramacronucleata	Conthreep	Oligohymenophorea	Peritrichia_ge		35
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Ciliophora	Intramacronucleata	Conthreep	Phyllopharyngea	Brooklynella		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Ciliophora	Intramacronucleata	Conthreep	Phyllopharyngea	Phyllopharyngea_unclassified		233
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Ciliophora	Intramacronucleata	Intramacronucleata_unclassified	Intramacronucleata_unclassified	Intramacronucleata_unclassified		187
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Ciliophora	Intramacronucleata	Litostomatea	Haptoria	Haptoria_unclassified		23
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Ciliophora	Intramacronucleata	Spirotrichea	Spirotrichea_unclassified	Spirotrichea_unclassified		121
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Cnidaria	Hydrozoa	Anthoathecata	Anthoathecata_fa	Anthoathecata_ge		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Cnidaria	Hydrozoa	Hydrozoa_unclassified	Hydrozoa_unclassified	Hydrozoa_unclassified		311
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Cnidaria	Hydrozoa	Leptothecata	Leptothecata_fa	Leptothecata_ge		3
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Cnidaria	Hydrozoa	Narcomedusae	Narcomedusae_fa	Narcomedusae_ge		140
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Cnidaria	Scyphozoa	Scyphozoa_unclassified	Scyphozoa_unclassified	Scyphozoa_unclassified		2
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Cnidaria	Scyphozoa	Semaeostomeae	Semaeostomeae_fa	Semaeostomeae_ge		2
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcales_unclassified	Desulfurococcales_unclassified		69
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrodictium		37
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Crenarchaeota	Thermoprotei	Thermoprotei_unclassified	Thermoprotei_unclassified	Thermoprotei_unclassified		104
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313		8
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Diapherotrites	Diapherotrites_unclassified	Diapherotrites_unclassified	Diapherotrites_unclassified	Diapherotrites_unclassified		47
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Diapherotrites	Micrarchaeia	Micrarchaeia_or	Micrarchaeia_fa	Micrarchaeia_ge		7
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Dinoflagellata	Dinoflagellata_unclassified	Dinoflagellata_unclassified	Dinoflagellata_unclassified	Dinoflagellata_unclassified		57
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Dinoflagellata	Dinophyceae	Dinophyceae_unclassified	Dinophyceae_unclassified	Dinophyceae_unclassified		79
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodiniphycidae_fa	Gymnodiniphycidae_fa_unclassified		6
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodiniphycidae_unclassified	Gymnodiniphycidae_unclassified		55
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	Gymnodinium_clade	Lepidodinium		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Dinoflagellata	Dinophyceae	Gymnodiniphycidae	uncultured	uncultured_ge		3
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Discosea	Longamoebia	Centramoebida	Centramoebida_fa	Acanthamoeba		51
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter		1557
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacterales_Incertae_Sedis	Thiofractor		7
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacterales_unclassified	Campylobacterales_unclassified		2195
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Helicobacteraceae	uncultured		14
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Nitratiruptoraceae	Hydrogenimonas		51
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Nitratiruptoraceae	Nitratiruptor		14
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Nitratiruptoraceae	Nitratiruptoraceae_unclassified		80
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	P6-b51	P6-b51_ge		2
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum		4
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurovaceae	Nitratifractor		106
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovaceae_unclassified		42
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum		1136
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas		4583
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Thiovulaceae	Thiovulaceae_unclassified		26
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Thiovulaceae	Thiovulum		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Campylobacteria_unclassified	Campylobacteria_unclassified	Campylobacteria_unclassified		1096
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Caminibacter		3256
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Lebetimonas		34
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautilia		22
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Nautiliaceae_unclassified		1212
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	Thioreductor		4100
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Campylobacteria	Nautiliales	Nautiliaceae	uncultured		513
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Desulfurellia	Desulfurellales	Hippeaceae	Hippea		36
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Epsilonbacteraeota	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified	Epsilonbacteraeota_unclassified		46
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Euglenozoa	Euglenida	Aphagea	Aphagea_fa	Distigma		1
FS907_RNA_TTCAGC_L004_RUN2_trim_paired_merged_rRNA.nr_v132	Euglenozoa	Kinetoplastea	Metakinetoplastina	Metakinetoplastina_unclassified	Metakinetoplastina_unclassified		2
